year,Pos,Player,Image,Wkts,Mat,Inns,Over,Runs,BBI,Average,Economic,Strike_Rate,Four_wkt,Five_wkt,Team,Team_logo
2023.0, 30 ,Kuldeep Yadav,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Suyash Sharma.png,10.0,14.0,14.0,49.0,361.0,15/2,36.1,7.36,29.4,0.0,0.0,DC,https://mir-s3-cdn-cf.behance.net/projects/404/c4137880005305.Y3JvcCw1OTEsNDYyLDQ1LDE2OA.jpg
2023.0, 31 ,Suyash Sharma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Ishant Sharma.png,10.0,11.0,11.0,39.0,321.0,30/3,32.1,8.23,23.4,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2023.0, 32 ,Ishant Sharma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Sandeep Sharma.png,10.0,8.0,8.0,25.0,206.0,19/2,20.6,8.24,15.0,0.0,0.0,DC,https://mir-s3-cdn-cf.behance.net/projects/404/c4137880005305.Y3JvcCw1OTEsNDYyLDQ1LDE2OA.jpg
2023.0, 33 ,Sandeep Sharma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Anrich Nortje.png,10.0,12.0,12.0,46.0,396.0,25/2,39.6,8.6,27.6,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2023.0, 34 ,Anrich Nortje,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/T Natarajan.png,10.0,10.0,10.0,40.0,364.0,20/2,36.4,9.1,24.0,0.0,0.0,DC,https://mir-s3-cdn-cf.behance.net/projects/404/c4137880005305.Y3JvcCw1OTEsNDYyLDQ1LDE2OA.jpg
2023.0, 35 ,T Natarajan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Marco Jansen.png,10.0,12.0,12.0,45.0,410.0,23/2,41.0,9.11,27.0,0.0,0.0,SRH,https://i.pinimg.com/736x/81/30/26/813026418f3ec75b2a6298fb3e81f0e0.jpg
2023.0, 36 ,Marco Jansen,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Sam Curran.png,10.0,8.0,8.0,27.0,267.0,16/2,26.7,9.88,16.2,0.0,0.0,SRH,https://i.pinimg.com/736x/81/30/26/813026418f3ec75b2a6298fb3e81f0e0.jpg
2023.0, 37 ,Sam Curran,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Karn Sharma.png,10.0,14.0,14.0,47.5,489.0,31/3,48.9,10.22,28.7,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2023.0, 38 ,Karn Sharma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Krunal Pandya.png,10.0,7.0,7.0,21.3,223.0,19/2,22.3,10.37,12.9,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2023.0, 39 ,Krunal Pandya,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Moeen Ali.png,9.0,15.0,12.0,42.0,313.0,18/3,34.77,7.45,28.0,0.0,0.0,LSG,https://www.hindustantimes.com/ht-img/img/2026/02/26/cropped/16-9/1000217347_1772086834074_1772086846178.jpg
2023.0, 40 ,Moeen Ali,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Harpreet Brar.png,9.0,15.0,11.0,26.0,195.0,26/4,21.66,7.5,17.33,1.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2023.0, 41 ,Harpreet Brar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Wanindu Hasaranga.png,9.0,13.0,11.0,27.1,218.0,30/4,24.22,8.02,18.11,1.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2023.0, 42 ,Wanindu Hasaranga,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Khaleel Ahmed.png,9.0,8.0,8.0,29.0,258.0,24/2,28.66,8.89,19.33,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2023.0, 43 ,Khaleel Ahmed,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Wayne Parnell.png,9.0,9.0,9.0,33.0,301.0,24/2,33.44,9.12,22.0,0.0,0.0,DC,https://mir-s3-cdn-cf.behance.net/projects/404/c4137880005305.Y3JvcCw1OTEsNDYyLDQ1LDE2OA.jpg
2023.0, 44 ,Wayne Parnell,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Vyshak Vijaykumar.png,9.0,7.0,7.0,25.1,236.0,10/3,26.22,9.37,16.77,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2023.0, 45 ,Vyshak Vijaykumar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Rahul Chahar.png,9.0,7.0,7.0,24.0,253.0,20/3,28.11,10.54,16.0,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2023.0, 46 ,Rahul Chahar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Adam Zampa.png,8.0,14.0,14.0,49.4,385.0,16/2,48.12,7.75,37.25,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2023.0, 47 ,Adam Zampa,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Avesh Khan.png,8.0,6.0,6.0,22.0,188.0,22/3,23.5,8.54,16.5,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2023.0, 48 ,Avesh Khan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Amit Mishra.png,8.0,9.0,9.0,29.0,283.0,25/3,35.37,9.75,21.75,0.0,0.0,LSG,https://www.hindustantimes.com/ht-img/img/2026/02/26/cropped/16-9/1000217347_1772086834074_1772086846178.jpg
2023.0, 49 ,Amit Mishra,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Josh Little.png,7.0,7.0,7.0,19.0,149.0,21/2,21.28,7.84,16.28,0.0,0.0,LSG,https://www.hindustantimes.com/ht-img/img/2026/02/26/cropped/16-9/1000217347_1772086834074_1772086846178.jpg
2023.0, 50 ,Josh Little,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Alzarri Joseph.png,7.0,10.0,10.0,34.0,294.0,25/2,42.0,8.64,29.14,0.0,0.0,GT,https://imgk.timesnownews.com/media/Gujarat_Titans_logo.png
2023.0, 51 ,Alzarri Joseph,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Kagiso Rabada.png,7.0,7.0,7.0,24.0,225.0,27/2,32.14,9.37,20.57,0.0,0.0,GT,https://imgk.timesnownews.com/media/Gujarat_Titans_logo.png
2023.0, 52 ,Kagiso Rabada,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Shardul Thakur.png,7.0,6.0,6.0,23.0,232.0,34/2,33.14,10.08,19.71,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2023.0, 53 ,Shardul Thakur,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mukesh Kumar.png,7.0,11.0,9.0,21.0,220.0,23/2,31.42,10.47,18.0,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2023.0, 54 ,Mukesh Kumar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Riley Meredith.png,7.0,10.0,10.0,31.0,326.0,30/2,46.57,10.51,26.57,0.0,0.0,DC,https://mir-s3-cdn-cf.behance.net/projects/404/c4137880005305.Y3JvcCw1OTEsNDYyLDQ1LDE2OA.jpg
2023.0, 55 ,Riley Meredith,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Andre Russell.png,7.0,5.0,5.0,19.4,207.0,33/2,29.57,10.52,16.85,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2023.0, 56 ,Andre Russell,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Michael Bracewell.png,7.0,14.0,9.0,15.1,172.0,22/3,24.57,11.34,13.0,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2023.0, 57 ,Michael Bracewell,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Cameron Green.png,6.0,5.0,5.0,11.0,95.0,13/2,15.83,8.63,11.0,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2023.0, 58 ,Cameron Green,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Harshit Rana.png,6.0,16.0,16.0,38.0,361.0,41/2,60.16,9.5,38.0,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2023.0, 59 ,Harshit Rana,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Kumar Kartikeya Singh.png,5.0,6.0,6.0,17.0,147.0,33/2,29.4,8.64,20.4,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2023.0, 60 ,Kumar Kartikeya Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Vaibhav Arora.png,5.0,8.0,8.0,26.0,227.0,37/2,45.4,8.73,31.2,0.0,0.0,Singh,
2023.0, 61 ,Vaibhav Arora,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Marcus Stoinis.png,5.0,5.0,5.0,16.0,146.0,30/2,29.2,9.12,19.2,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2023.0, 62 ,Marcus Stoinis,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Akash Singh.png,5.0,15.0,5.0,10.5,100.0,20/2,20.0,9.23,13.0,0.0,0.0,LSG,https://www.hindustantimes.com/ht-img/img/2026/02/26/cropped/16-9/1000217347_1772086834074_1772086846178.jpg
2023.0, 63 ,Akash Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Umran Malik.png,5.0,6.0,6.0,19.0,188.0,40/2,37.6,9.89,22.8,0.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2023.0, 64 ,Umran Malik,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Arshad Khan.png,5.0,8.0,8.0,20.0,217.0,32/2,43.4,10.85,24.0,0.0,0.0,SRH,https://i.pinimg.com/736x/81/30/26/813026418f3ec75b2a6298fb3e81f0e0.jpg
2023.0, 65 ,Arshad Khan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Fazalhaq Farooqi.png,5.0,6.0,6.0,14.1,190.0,39/3,38.0,13.41,17.0,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2023.0, 66 ,Fazalhaq Farooqi,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Jason Holder.png,4.0,4.0,4.0,13.2,117.0,41/2,29.25,8.77,20.0,0.0,0.0,SRH,https://i.pinimg.com/736x/81/30/26/813026418f3ec75b2a6298fb3e81f0e0.jpg
2023.0, 67 ,Jason Holder,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mitchell Santner.png,4.0,8.0,8.0,28.3,284.0,29/2,71.0,9.96,42.75,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2023.0, 68 ,Mitchell Santner,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/David Willey.png,3.0,3.0,3.0,12.0,81.0,28/2,27.0,6.75,24.0,0.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2023.0, 69 ,David Willey,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Krishnappa Gowtham.png,3.0,4.0,4.0,15.0,105.0,16/2,35.0,7.0,30.0,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2023.0, 70 ,Krishnappa Gowtham,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Anukul Roy.png,3.0,7.0,6.0,16.0,118.0,10/1,39.33,7.37,32.0,0.0,0.0,LSG,https://www.hindustantimes.com/ht-img/img/2026/02/26/cropped/16-9/1000217347_1772086834074_1772086846178.jpg
2023.0, 71 ,Anukul Roy,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Washington Sundar.png,3.0,4.0,3.0,8.0,65.0,19/2,21.66,8.12,16.0,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2023.0, 72 ,Washington Sundar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Josh Hazlewood.png,3.0,7.0,7.0,17.4,146.0,28/3,48.66,8.26,35.33,0.0,0.0,SRH,https://i.pinimg.com/736x/81/30/26/813026418f3ec75b2a6298fb3e81f0e0.jpg
2023.0, 73 ,Josh Hazlewood,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Nitish Rana.png,3.0,3.0,3.0,9.0,76.0,15/2,25.33,8.44,18.0,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2023.0, 74 ,Nitish Rana,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Yudhvir Singh.png,3.0,14.0,6.0,8.5,75.0,17/2,25.0,8.49,17.66,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2023.0, 75 ,Yudhvir Singh,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Glenn Maxwell.png,3.0,3.0,3.0,8.0,70.0,19/2,23.33,8.75,16.0,0.0,0.0,LSG,https://www.hindustantimes.com/ht-img/img/2026/02/26/cropped/16-9/1000217347_1772086834074_1772086846178.jpg
2023.0, 76 ,Glenn Maxwell,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Hardik Pandya.png,3.0,14.0,7.0,10.2,94.0,3/1,31.33,9.09,20.66,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2023.0, 77 ,Hardik Pandya,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Arjun Tendulkar.png,3.0,16.0,11.0,25.0,228.0,10/1,76.0,9.12,50.0,0.0,0.0,GT,https://imgk.timesnownews.com/media/Gujarat_Titans_logo.png
2023.0, 78 ,Arjun Tendulkar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Hrithik Shokeen.png,3.0,4.0,4.0,9.5,92.0,9/1,30.66,9.35,19.66,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2023.0, 79 ,Hrithik Shokeen,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Asif K M.png,3.0,8.0,8.0,19.0,187.0,34/2,62.33,9.84,38.0,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2023.0, 80 ,Asif K M,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Sikandar Raza.png,3.0,4.0,4.0,14.0,138.0,42/2,46.0,9.85,28.0,0.0,0.0,M,
2023.0, 81 ,Sikandar Raza,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Rajvardhan Hangargekar.png,3.0,7.0,6.0,12.0,119.0,19/1,39.66,9.91,24.0,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2023.0, 82 ,Rajvardhan Hangargekar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mohsin Khan.png,3.0,2.0,2.0,6.0,60.0,36/3,20.0,10.0,12.0,0.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2023.0, 83 ,Mohsin Khan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Chris Jordan.png,3.0,5.0,4.0,10.0,107.0,24/1,35.66,10.7,20.0,0.0,0.0,LSG,https://www.hindustantimes.com/ht-img/img/2026/02/26/cropped/16-9/1000217347_1772086834074_1772086846178.jpg
2023.0, 84 ,Chris Jordan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Chetan Sakariya.png,3.0,6.0,6.0,22.0,237.0,7/1,79.0,10.77,44.0,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2023.0, 85 ,Chetan Sakariya,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Navdeep Saini.png,3.0,2.0,2.0,8.0,89.0,53/2,29.66,11.12,16.0,0.0,0.0,DC,https://mir-s3-cdn-cf.behance.net/projects/404/c4137880005305.Y3JvcCw1OTEsNDYyLDQ1LDE2OA.jpg
2023.0, 86 ,Navdeep Saini,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Adil Rashid.png,3.0,2.0,2.0,6.0,74.0,40/3,24.66,12.33,12.0,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2023.0, 87 ,Adil Rashid,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Lalit Yadav.png,2.0,2.0,2.0,7.0,56.0,23/2,28.0,8.0,21.0,0.0,0.0,SRH,https://i.pinimg.com/736x/81/30/26/813026418f3ec75b2a6298fb3e81f0e0.jpg
2023.0, 88 ,Lalit Yadav,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Jofra Archer.png,2.0,6.0,4.0,13.0,118.0,29/1,59.0,9.07,39.0,0.0,0.0,DC,https://mir-s3-cdn-cf.behance.net/projects/404/c4137880005305.Y3JvcCw1OTEsNDYyLDQ1LDE2OA.jpg
2023.0, 89 ,Jofra Archer,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Kuldip Yadav.png,2.0,5.0,5.0,20.0,190.0,35/1,95.0,9.5,60.0,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2023.0, 90 ,Kuldip Yadav,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Abhishek Sharma.png,2.0,2.0,2.0,7.0,68.0,18/1,34.0,9.71,21.0,0.0,0.0,RR,https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg/250px-This_is_the_logo_for_Rajasthan_Royals%2C_a_cricket_team_playing_in_the_Indian_Premier_League_%28IPL%29.svg.png
2023.0, 91 ,Abhishek Sharma,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Yash Dayal.png,2.0,11.0,5.0,12.0,124.0,26/1,62.0,10.33,36.0,0.0,0.0,SRH,https://i.pinimg.com/736x/81/30/26/813026418f3ec75b2a6298fb3e81f0e0.jpg
2023.0, 92 ,Yash Dayal,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Tim Southee.png,2.0,5.0,5.0,14.0,165.0,31/1,82.5,11.78,42.0,0.0,0.0,GT,https://imgk.timesnownews.com/media/Gujarat_Titans_logo.png
2023.0, 93 ,Tim Southee,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Liam Livingstone.png,2.0,2.0,2.0,6.0,79.0,54/2,39.5,13.16,18.0,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2023.0, 94 ,Liam Livingstone,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Kulwant Khejroliya.png,2.0,9.0,5.0,7.0,94.0,19/1,47.0,13.42,21.0,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2023.0, 95 ,Kulwant Khejroliya,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Praveen Dubey.png,2.0,2.0,2.0,4.2,64.0,44/2,32.0,14.76,13.0,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2023.0, 96 ,Praveen Dubey,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Glenn Phillips.png,1.0,1.0,1.0,3.0,19.0,19/1,19.0,6.33,18.0,0.0,0.0,DC,https://mir-s3-cdn-cf.behance.net/projects/404/c4137880005305.Y3JvcCw1OTEsNDYyLDQ1LDE2OA.jpg
2023.0, 97 ,Glenn Phillips,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Tristan Stubbs.png,1.0,5.0,2.0,3.0,20.0,10/1,20.0,6.66,18.0,0.0,0.0,SRH,https://i.pinimg.com/736x/81/30/26/813026418f3ec75b2a6298fb3e81f0e0.jpg
2023.0, 98 ,Tristan Stubbs,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Reece Topley.png,1.0,2.0,1.0,2.0,14.0,14/1,14.0,7.0,12.0,0.0,0.0,MI,https://static.vecteezy.com/system/resources/previews/059/494/375/non_2x/mumbai-indians-original-ipl-team-official-logo-premium-design-for-digital-download-free-vector.jpg
2023.0, 99 ,Reece Topley,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Mayank Dagar.png,1.0,1.0,1.0,2.0,14.0,14/1,14.0,7.0,12.0,0.0,0.0,RCB,https://wallpapers.com/images/hd/rcb-royal-challengers-bangalore-lion-logo-n8z0bqiop2wa2skq.jpg
2023.0, 100 ,Mayank Dagar,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Sisanda Magala.png,1.0,3.0,3.0,11.0,83.0,37/1,83.0,7.54,66.0,0.0,0.0,SRH,https://i.pinimg.com/736x/81/30/26/813026418f3ec75b2a6298fb3e81f0e0.jpg
2023.0, 101 ,Sisanda Magala,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Rishi Dhawan.png,1.0,2.0,2.0,6.0,51.0,37/1,51.0,8.5,36.0,0.0,0.0,CSK,https://assets.designhill.com/design-blog/wp-content/uploads/2025/03/1-5.jpg
2023.0, 102 ,Rishi Dhawan,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Aiden Markram.png,1.0,6.0,4.0,7.0,60.0,20/1,60.0,8.57,42.0,0.0,0.0,PBKS,https://mir-s3-cdn-cf.behance.net/projects/404/614abb172278773.Y3JvcCwxNTAwLDExNzMsMCwxNA.png
2023.0, 103 ,Aiden Markram,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Rovman Powell.png,1.0,13.0,6.0,8.1,70.0,24/1,70.0,8.57,49.0,0.0,0.0,SRH,https://i.pinimg.com/736x/81/30/26/813026418f3ec75b2a6298fb3e81f0e0.jpg
2023.0, 104 ,Rovman Powell,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Umesh Yadav.png,1.0,3.0,1.0,2.0,18.0,18/1,18.0,9.0,12.0,0.0,0.0,DC,https://mir-s3-cdn-cf.behance.net/projects/404/c4137880005305.Y3JvcCw1OTEsNDYyLDQ1LDE2OA.jpg
2023.0, 105 ,Umesh Yadav,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Akeal Hosein.png,1.0,8.0,8.0,19.0,189.0,27/1,189.0,9.94,114.0,0.0,0.0,KKR,https://www.mbaskool.com/2015_images/stories/apr-images/ipl-logos01.jpg
2023.0, 106 ,Akeal Hosein,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/playerimages/Darshan Nalkande.png,1.0,1.0,1.0,4.0,40.0,40/1,40.0,10.0,24.0,0.0,0.0,SRH,https://i.pinimg.com/736x/81/30/26/813026418f3ec75b2a6298fb3e81f0e0.jpg
